has_handle,counts,counts_tobit,fem_dum,dem_dum,rep_dum,state_num,sentiment_total,party,womens_issues,education,health_care,ideology_total,BlackorLatino_legislator,years_since_elected
1,5,5,0,0,1,18,0.800000012,R,0,0,0,0,NA,2
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,56,56,0,1,0,19,0.75,D,0.017857144,0.017857144,0,0.053571429,NA,NA
1,2406,2406,0,0,1,43,0.670822918,R,0.038653366,0.027431421,0.011221945,0.119285114,NA,7
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,2292,2292,0,0,1,35,0.452006936,R,0.036649212,0.020942409,0.015706806,0.149650961,0,NA
1,3168,3168,0,1,0,19,0.654040396,D,0.037878789,0.027462121,0.010416667,0.146780297,NA,NA
0,NA,0,0,0,1,27,NA,R,NA,NA,NA,NA,0,NA
1,195,195,0,0,1,23,0.487179518,R,0.030769231,0.015384615,0.015384615,0.189743608,0,NA
1,465,465,0,0,1,3,0.034408599,R,0.058064517,0,0.058064517,0.247311831,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,100,100,0,0,1,35,0.569999993,R,0.039999999,0.02,0.02,0.080000006,0,NA
0,NA,0,0,1,0,46,NA,D,NA,NA,NA,NA,0,NA
1,1026,1026,0,1,0,28,0.499025345,D,0.02631579,0.01754386,0.00877193,0.085769974,NA,6
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,2654,2654,0,0,1,47,0.457045972,R,0.020723436,0.014694801,0.006028636,0.167294651,NA,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,24,NA,D,NA,NA,NA,NA,1,7
1,3140,3140,0,0,1,38,0.324203789,R,0.038535032,0.012101911,0.026433121,0.278980881,NA,NA
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,0,NA
1,106,106,1,0,1,9,0.632075489,R,0.028301887,0.018867925,0.009433962,0.141509444,NA,NA
1,1528,1528,0,1,0,6,0.529450297,D,0.030104712,0.011780105,0.018324608,0.120418847,1,NA
1,945,945,1,1,0,11,0.503703713,D,0.062433865,0.027513228,0.034920637,0.082539678,0,NA
0,NA,0,1,1,0,37,NA,D,NA,NA,NA,NA,0,NA
1,3043,3043,1,0,1,16,0.334866941,R,0.052908316,0.029576076,0.023332238,0.112389088,0,NA
1,3,3,1,0,1,10,1,R,0.333333343,0.333333343,0,0.333333343,0,NA
0,NA,0,1,1,0,21,NA,D,NA,NA,NA,NA,0,NA
1,257,257,1,0,1,45,0.007782102,R,0.035019454,0.023346303,0.011673152,0.217898816,0,NA
1,186,186,0,0,1,23,0.65053767,R,0.032258064,0.010752688,0.021505376,0.134408593,0,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,1029,1029,1,1,0,19,0.622934878,D,0.03206997,0.020408163,0.011661808,0.030126333,1,NA
1,76,76,1,1,0,2,0.486842096,D,0.02631579,0.02631579,0,0,1,NA
1,98,98,0,0,1,40,0.193877548,R,0,0,0,0.387755096,0,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,21,21,1,0,1,13,0.380952418,R,0.095238097,0,0.095238097,0.285714298,0,NA
0,NA,0,1,1,0,45,NA,D,NA,NA,NA,NA,0,NA
1,442,442,1,1,0,24,0.427601814,D,0.029411767,0.009049774,0.020361992,0.117647067,0,8
0,NA,0,1,0,1,36,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,27,NA,R,NA,NA,NA,NA,NA,NA
1,999,999,1,1,0,14,0.821821809,D,0.032032032,0.022022022,0.01001001,0.069069073,1,NA
0,NA,0,1,0,1,22,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,39,NA,D,NA,NA,NA,NA,NA,NA
1,3166,3166,1,0,1,22,0.625710726,R,0.045799118,0.03063803,0.015161087,0.156980425,0,NA
1,28,28,1,1,0,37,0.178571403,D,0.035714287,0.035714287,0,0.107142866,NA,NA
1,3028,3028,1,0,1,18,0.212351412,R,0.011558784,0.005614267,0.005944518,0.121532366,0,4
0,NA,0,1,0,1,39,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,1,0,1,15,NA,R,NA,NA,NA,NA,0,NA
1,53,53,1,1,0,23,0.415094376,D,0.075471699,0.056603774,0.018867925,-0.018867925,0,NA
1,1276,1276,1,0,1,18,0.375391841,R,0.024294671,0.014890282,0.009404388,0.094827585,0,6
0,NA,0,1,0,1,13,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,3166,3166,0,0,1,9,0.035691738,R,0.028427038,0.008843967,0.019583071,0.20909667,1,NA
1,532,532,1,1,0,45,0.353383452,D,0.082706764,0.031954888,0.05075188,-0.109022543,0,NA
1,2729,2729,0,0,1,24,0.281421781,R,0.026383292,0.014657384,0.011725907,0.197141826,0,5
1,3185,3185,0,1,0,38,0.196860284,D,0.017268445,0.005965463,0.011302982,0.107378341,NA,NA
1,3140,3140,0,0,1,3,0.505732477,R,0.040764332,0.021974523,0.018789809,0.22292994,0,NA
1,882,882,0,0,1,27,0.226757377,R,0.034013607,0.010204081,0.023809524,0.231292516,NA,NA
1,517,517,0,0,1,6,0.263056099,R,0.056092843,0.023210831,0.032882012,0.092843331,0,NA
1,250,250,0,0,1,42,0.232000008,R,0.063999996,0.039999999,0.024,0.084000006,NA,NA
1,48,48,0,0,1,3,0.354166687,R,0.041666668,0.020833334,0.020833334,0.3125,1,NA
1,1758,1758,0,0,1,24,0.213879406,R,0.100682594,0.013651877,0.087030716,0.24914676,0,5
1,3143,3143,0,0,1,41,0.467069685,R,0.020362711,0.013681197,0.006681514,0.192809418,0,NA
1,3168,3168,0,1,0,47,0.294191927,D,0.01925505,0.013573232,0.005681818,0.212121218,NA,NA
0,NA,0,0,0,1,35,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,15,NA,D,NA,NA,NA,NA,0,NA
1,19,19,0,1,0,1,0.473684192,D,0,0,0,0.157894731,0,2
1,328,328,0,0,1,37,0.048780471,R,0.030487804,0.006097561,0.024390243,0.335365832,0,NA
1,NA,0,0,0,1,20,NA,R,NA,NA,NA,NA,0,NA
1,NA,0,0,1,0,41,NA,D,NA,NA,NA,NA,1,NA
1,739,739,0,0,1,36,0.454668462,R,0.036535859,0.018944521,0.01759134,0.100135326,NA,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,0,NA
1,1825,1825,0,1,0,32,0.291506857,D,0.013150685,0.004383562,0.008767123,0.11452055,0,NA
0,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,NA,NA
1,2101,2101,0,1,0,37,0.756782532,D,0.007615421,0.000951928,0.006663493,0.15326035,0,3
1,3212,3212,1,1,0,6,0.214508086,D,0.035180572,0.009339975,0.025840597,0.098381072,NA,NA
0,NA,0,0,1,0,16,NA,D,NA,NA,NA,NA,0,NA
1,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,0,3
1,237,237,1,1,0,9,0.683544338,D,0.029535865,0.021097047,0.008438818,0.105485231,NA,NA
1,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,0,NA
1,2243,2243,0,1,0,5,0.717788696,D,0.041462328,0.026749888,0.014712439,0.029870708,0,NA
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,1138,1138,1,1,0,10,0.550966561,D,0.054481544,0.012302285,0.04217926,0.070298776,1,NA
0,NA,0,1,1,0,36,NA,D,NA,NA,NA,NA,0,NA
1,65,65,1,1,0,40,0.538461566,D,0.107692309,0.07692308,0.030769231,-0.07692308,NA,NA
1,5,5,1,1,0,23,0.200000018,D,0,0,0,-0.600000024,0,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,1,0,1,15,NA,R,NA,NA,NA,NA,0,NA
1,132,132,1,0,1,21,0.393939376,R,0.007575758,0,0.007575758,0.234848499,NA,NA
0,NA,0,1,0,1,28,NA,R,NA,NA,NA,NA,0,12
1,1360,1360,1,1,0,42,0.508823514,D,0.036764707,0.019117648,0.01764706,0.02279412,0,NA
1,71,71,1,1,0,20,0.563380301,D,0.04225352,0.028169014,0.014084507,0.140845075,NA,NA
1,434,434,1,0,1,10,0.758064508,R,0.032258064,0.029953917,0.002304147,0.119815663,0,NA
0,NA,0,1,0,1,28,NA,R,NA,NA,NA,NA,NA,8
0,NA,0,1,1,0,39,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,261,261,1,0,1,21,0.08429119,R,0.222222224,0.011494253,0.210727975,-0.007662833,0,NA
0,NA,0,1,0,1,13,NA,R,NA,NA,NA,NA,0,NA
1,NA,0,1,0,1,42,NA,R,NA,NA,NA,NA,0,NA
1,596,596,1,0,1,3,0.419463068,R,0.030201342,0.016778523,0.013422819,0.154362425,0,NA
1,1149,1149,0,0,1,33,0.429939061,R,0.027850304,0.020887729,0.006962576,0.137510881,NA,NA
0,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,0,6
0,NA,0,0,0,1,25,NA,R,NA,NA,NA,NA,0,3
1,266,266,1,1,0,10,0.503759384,D,0.011278195,0.007518797,0.003759399,0.078947373,0,NA
1,662,662,1,1,0,24,0.031722039,D,0.034743205,0.012084592,0.022658611,0.001510561,1,9
1,3135,3135,1,1,0,28,0.040829331,D,0.043700159,0.013716108,0.029984051,0.048165873,0,2
1,3143,3143,1,1,0,15,0.661151767,D,0.050906777,0.043907095,0.006999682,0.129812285,0,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,823,823,1,1,0,43,0.687727809,D,0.041312274,0.024301337,0.017010937,0.100850552,NA,1
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,NA,NA
1,2490,2490,1,0,1,4,0.771485925,R,0.081124499,0.063855425,0.017269077,0.109236956,0,6
1,399,399,1,0,1,19,0.7218045,R,0.027568921,0.01754386,0.010025063,0.107769422,NA,NA
1,2603,2603,1,1,0,19,0.4967345,D,0.088743754,0.022281982,0.066461772,0.085670382,0,NA
1,3212,3212,1,0,1,36,0.568493187,R,0.052303862,0.036425903,0.015877958,0.095267743,NA,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
1,3203,3203,1,1,0,37,-0.110209167,D,0.03153294,0.004995317,0.026537621,0.005931944,NA,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,1,0,1,6,NA,R,NA,NA,NA,NA,NA,NA
1,3194,3194,1,0,1,24,0.082028806,R,0.025986224,0.007514089,0.018472135,0.176268011,0,9
0,NA,0,1,1,0,44,NA,D,NA,NA,NA,NA,0,31
1,3206,3206,1,1,0,34,0.488147199,D,0.026200872,0.013724267,0.012476606,0.05489707,0,NA
0,NA,0,1,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,803,803,1,1,0,20,0.310087144,D,0.048567869,0.02241594,0.026151931,0.024906605,NA,NA
0,NA,0,1,1,0,37,NA,D,NA,NA,NA,NA,NA,3
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,2957,2957,1,1,0,43,0.484274596,D,0.043625295,0.016909029,0.026716266,0.064254314,NA,4
0,NA,0,1,0,1,7,NA,R,NA,NA,NA,NA,0,NA
1,797,797,1,0,1,9,0.637390256,R,0.076537013,0.026348809,0.050188206,0.156838149,0,NA
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,355,355,1,1,0,14,0.566197217,D,0.03943662,0.028169014,0.011267605,0.016901404,0,NA
1,1411,1411,1,0,1,24,0.709425926,R,0.061658397,0.047484055,0.014174344,0.224663347,0,7
0,NA,0,1,1,0,44,NA,D,NA,NA,NA,NA,0,11
1,1119,1119,1,0,1,20,0.352100074,R,0.020554066,0.00536193,0.015192136,0.22877571,0,NA
1,183,183,1,0,1,46,0.306010962,R,0.038251363,0.005464481,0.032786883,0.289617479,NA,NA
1,74,74,1,0,1,22,0.783783793,R,0.027027028,0.027027028,0,0.09459459,0,NA
0,NA,0,1,1,0,28,NA,D,NA,NA,NA,NA,0,10
1,119,119,1,0,1,43,0.554621875,R,0.075630255,0,0.075630255,0.134453788,0,21
1,2408,2408,1,1,0,43,0.627076447,D,0.046096347,0.024086379,0.022009967,0.021594688,NA,1
0,NA,0,1,1,0,26,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,15,NA,R,NA,NA,NA,NA,NA,NA
1,352,352,1,0,1,23,0.326704502,R,0.039772727,0.011363637,0.028409092,0.247159094,0,NA
0,NA,0,1,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,1,0,1,28,NA,R,NA,NA,NA,NA,0,2
0,NA,0,1,1,0,26,NA,D,NA,NA,NA,NA,0,NA
1,1617,1617,1,1,0,25,0.036487341,D,0.054421768,0.017316017,0.03710575,-0.069882497,1,3
1,1828,1828,1,0,1,20,0.322210073,R,0.018052517,0.006017506,0.012035011,0.231947482,0,NA
1,120,120,1,1,0,16,0.733333349,D,0.041666668,0.025,0.016666668,0.199999988,0,NA
1,1368,1368,1,0,1,38,0.406432778,R,0.020467836,0.005116959,0.015350877,0.25511694,0,NA
0,NA,0,1,1,0,9,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,1,0,1,35,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,10,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,14,NA,D,NA,NA,NA,NA,0,NA
1,721,721,1,1,0,18,0.171983361,D,0.067961164,0.023578363,0.044382803,0.044382796,NA,8
1,1984,1984,1,1,0,46,0.303427398,D,0.078629032,0.058971774,0.019657258,0.079637095,0,NA
1,NA,0,0,0,1,42,NA,R,NA,NA,NA,NA,NA,NA
1,829,829,1,1,0,19,0.648974657,D,0.030156815,0.010856453,0.019300362,0.026538,0,NA
1,739,739,1,1,0,43,0.565629244,D,0.06359946,0.029769959,0.033829499,0.08119081,0,9
1,3102,3102,1,0,1,47,0.370083809,R,0.016763378,0.009026434,0.007736944,0.211154088,NA,NA
1,167,167,1,0,1,19,0.74850297,R,0.023952097,0.017964073,0.005988024,0.095808379,NA,NA
1,99,99,1,1,0,10,0.74747479,D,0,0,0,0.161616176,1,NA
1,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,297,297,0,1,0,20,0.629629612,D,0.053872056,0.033670034,0.02020202,0.037037045,1,NA
1,234,234,0,0,1,16,0.632478654,R,0.017094018,0.004273504,0.012820513,0.235042751,0,NA
1,1119,1119,0,0,1,34,0.761394083,R,0.016979447,0.013404826,0.00357462,0.289544255,0,NA
1,891,891,0,0,1,23,0.610549927,R,0.029180694,0.006734007,0.022446688,0.23344557,0,NA
1,835,835,0,0,1,24,0.217964053,R,0.138922155,0.015568863,0.123353295,0.265868247,0,9
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
1,57,57,0,0,1,42,0.473684251,R,0.03508772,0.01754386,0.01754386,0.175438613,0,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,26
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,14,NA,R,NA,NA,NA,NA,0,NA
1,549,549,0,0,1,32,0.491803259,R,0.038251366,0.034608379,0.003642987,0.132969022,0,NA
1,464,464,0,0,1,14,0.280172408,R,0.066810347,0.056034483,0.010775862,0.06034483,0,NA
0,NA,0,0,0,1,46,NA,R,NA,NA,NA,NA,0,NA
1,74,74,1,0,1,13,0.608108163,R,0.040540542,0.013513514,0.027027028,0.121621624,0,NA
1,1476,1476,1,1,0,4,0.417344153,D,0.128048778,0.086043358,0.04200542,0.020325206,0,3
1,4,4,1,0,1,47,0.5,R,0,0,0,0,0,NA
1,2329,2329,0,1,0,27,-0.029626444,D,0.022756547,0.011592958,0.01116359,0.065264061,NA,NA
1,3232,3232,1,1,0,14,0.241027206,D,0.037747525,0.023824258,0.013923267,0.03465347,NA,NA
1,3202,3202,1,0,1,23,0.488444686,R,0.032792006,0.018113678,0.014678326,0.13585259,0,NA
1,3234,3234,1,1,0,17,0.020717382,D,0.040816329,0.021026593,0.019789735,0.162028447,0,NA
0,NA,0,1,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,2989,2989,0,0,1,27,0.556038857,R,0.031114085,0.013047842,0.018066242,0.086985603,NA,NA
0,NA,0,1,1,0,7,NA,D,NA,NA,NA,NA,0,NA
1,913,913,1,1,0,43,0.588170886,D,0.016429354,0.009857613,0.006571741,0.084337339,NA,1
1,1860,1860,1,0,1,31,0.581182837,R,0.027956989,0.010752688,0.017204301,0.098924741,1,NA
1,32,32,0,0,1,40,0.75,R,0,0,0,0.3125,0,NA
0,NA,0,1,1,0,14,NA,D,NA,NA,NA,NA,0,NA
1,258,258,0,1,0,26,0.294573665,D,0.03875969,0.019379845,0.019379845,0.093023255,NA,NA
1,80,80,0,0,1,42,0.875,R,0.050000001,0.037500001,0.0125,0.062499996,NA,NA
1,10,10,1,0,0,44,0.300000012,Ind,0.100000001,0.100000001,0,0.100000001,NA,2
1,262,262,1,0,1,20,0.698473275,R,0.019083969,0.011450382,0.007633588,0.187022895,NA,NA
1,3131,3131,1,0,1,4,0.141488343,R,0.022357075,0.014372405,0.00798467,0.210795254,0,7
1,41,41,0,1,0,2,0.219512194,D,0.048780486,0,0.048780486,0,NA,NA
1,NA,0,0,0,1,33,NA,R,NA,NA,NA,NA,0,NA
1,210,210,0,0,1,3,0.728571415,R,0.01904762,0.01904762,0,0.266666681,0,NA
1,NA,0,0,1,0,18,NA,D,NA,NA,NA,NA,NA,2
1,3233,3233,0,1,0,4,0.035261363,D,0.070832044,0.054747913,0.016084133,0.025672749,0,4
1,188,188,0,1,0,5,0.675531864,D,0.021276595,0.015957447,0.005319149,0.074468084,0,NA
1,686,686,0,0,1,16,0.288629711,R,0.014577259,0.013119534,0.001457726,0.06122449,0,NA
0,NA,0,0,1,0,3,NA,D,NA,NA,NA,NA,NA,NA
1,516,516,0,0,1,17,0.366279066,R,0.046511628,0.023255814,0.023255814,0.178294569,0,NA
1,NA,0,0,1,0,27,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,11,NA,D,NA,NA,NA,NA,0,NA
1,3190,3190,0,0,1,42,0.164263338,R,0.02445141,0.007523511,0.0169279,0.145454541,0,NA
1,NA,0,0,0,1,2,NA,R,NA,NA,NA,NA,0,NA
1,682,682,0,0,1,41,0.62756598,R,0.048387095,0.035190616,0.013196481,0.115835778,0,NA
0,NA,0,0,0,1,25,NA,R,NA,NA,NA,NA,0,12
1,917,917,0,0,1,16,0.368593246,R,0.018538713,0.007633588,0.010905125,0.193020716,0,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,46,NA,R,NA,NA,NA,NA,0,NA
1,283,283,0,0,1,17,0.208480567,R,0.03533569,0.003533569,0.031802122,0.289752662,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
1,40,40,0,0,1,48,0.349999994,R,0.025,0.025,0,0.050000004,0,NA
1,109,109,0,0,1,21,0.816513777,R,0.036697246,0.009174312,0.027522936,0.275229365,NA,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,64,64,0,0,1,3,0.609375,R,0.03125,0.015625,0.015625,0.203125,NA,NA
0,NA,0,0,1,0,47,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,1613,1613,0,1,0,19,0.690018594,D,0.032858029,0.026038438,0.006819591,0.128332302,0,NA
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,NA
1,556,556,0,0,1,37,0.539568365,R,0.016187049,0.010791367,0.005395683,0.201438844,NA,NA
1,2507,2507,0,1,0,43,0.530913472,D,0.039489429,0.016753091,0.022736339,0.056242518,0,37
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,1,3
1,452,452,0,0,1,24,0.513274312,R,0.048672568,0.028761063,0.019911505,0.245575219,0,7
1,1231,1231,0,1,0,33,0.517465472,D,0.050365556,0.036555644,0.013809911,0.078797728,NA,NA
0,NA,0,0,0,1,18,NA,R,NA,NA,NA,NA,NA,7
1,NA,0,0,0,1,17,NA,R,NA,NA,NA,NA,0,NA
1,852,852,0,1,0,18,0.60915494,D,0.044600941,0.018779343,0.025821596,0.129107982,NA,8
0,NA,0,0,0,0,21,NA,Ind,NA,NA,NA,NA,0,NA
1,2560,2560,0,0,1,40,0.671484351,R,0.0296875,0.016015625,0.013671875,0.231250003,0,NA
1,17,17,0,0,1,39,0.647058845,R,0,0,0,-0.05882353,NA,NA
0,NA,0,0,1,0,34,NA,D,NA,NA,NA,NA,0,NA
1,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,2,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,2,2,0,0,1,42,1,R,0,0,0,1,NA,NA
0,NA,0,0,0,1,24,NA,R,NA,NA,NA,NA,0,7
0,NA,0,0,0,1,20,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,583,583,0,0,1,17,0.554030895,R,0.01715266,0.010291595,0.006861064,0.353344768,NA,NA
1,1,1,0,0,1,40,-1,R,0,0,0,1,0,NA
1,463,463,0,0,1,33,0.54643625,R,0.032397408,0.023758098,0.008639309,0.172786176,NA,NA
0,NA,0,0,1,0,33,NA,D,NA,NA,NA,NA,0,NA
1,217,217,0,0,1,35,0.248847961,R,0.129032254,0.004608295,0.124423966,0.170506909,0,NA
1,352,352,0,0,1,10,0.522727251,R,0.008522728,0.002840909,0.005681818,0.383522749,0,NA
0,NA,0,0,0,1,27,NA,R,NA,NA,NA,NA,0,NA
1,3192,3192,0,0,1,24,0.653822064,R,0.03320802,0.025689224,0.007518797,0.174812034,0,5
1,8,8,0,0,1,24,0.625,R,0,0,0,-0.125,0,7
0,NA,0,0,0,1,25,NA,R,NA,NA,NA,NA,NA,1
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,36,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,8,NA,R,NA,NA,NA,NA,NA,NA
1,155,155,0,1,0,22,0.593548357,D,0.064516127,0.038709678,0.025806451,-0.025806457,0,NA
1,437,437,0,1,0,19,0.800915301,D,0.036613274,0.034324944,0.002288329,0.148741424,NA,NA
0,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,0,7
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,39,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,0,NA
1,413,413,0,0,1,5,0.464891016,R,0.08232446,0.065375306,0.016949153,0,0,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,0,NA
1,2942,2942,0,0,1,19,0.614547908,R,0.035690006,0.022093814,0.013596193,0.13188307,NA,NA
1,1043,1043,0,0,1,15,0.776605964,R,0.025886865,0.022051774,0.003835091,0.148609787,0,NA
1,2293,2293,0,1,0,5,0.516354144,D,0.108155258,0.085041434,0.023113824,-0.06628871,0,NA
1,281,281,0,0,1,35,0.409252703,R,0.014234875,0.003558719,0.010676157,0.217081845,0,NA
1,3195,3195,0,1,0,5,0.414397508,D,0.020657279,0.010641628,0.01001565,0.055712059,0,NA
1,117,117,0,0,1,4,-0.034188032,R,0.068376072,0.042735044,0.025641026,0.094017103,0,3
1,889,889,0,0,1,18,0.429696262,R,0.022497188,0.015748031,0.006749156,0.049493812,NA,12
0,NA,0,0,0,1,46,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,41,NA,R,NA,NA,NA,NA,0,NA
1,2458,2458,0,0,1,30,0.523189545,R,0.018307567,0.009764036,0.008543531,0.142392188,NA,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,14,14,0,1,0,17,0.428571433,D,0,0,0,0.142857149,0,NA
1,590,590,0,0,1,7,0.374576241,R,0.00338983,0.001694915,0.001694915,0.159322023,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,1012,1012,0,0,1,6,0.359683812,R,0.021739131,0.007905139,0.013833992,0.245059296,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,28,28,0,0,1,35,0.571428537,R,0,0,0,0.214285731,0,NA
1,46,46,0,0,1,35,0.478260875,R,0.021739131,0.021739131,0,0.108695641,0,NA
1,2617,2617,0,0,1,33,0.233855575,R,0.02101643,0.013374092,0.007642339,0.14138326,NA,NA
0,NA,0,1,1,0,26,NA,D,NA,NA,NA,NA,0,NA
1,2720,2720,1,0,1,42,0.236397043,R,0.075367644,0.068014704,0.007352941,0.155882359,0,NA
1,6,6,0,0,1,3,0,R,0.166666672,0,0.166666672,0.333333343,0,NA
1,1367,1367,0,0,1,3,0.391367942,R,0.015362106,0.009509875,0.005852231,0.158741772,0,NA
1,NA,0,1,0,1,17,NA,R,NA,NA,NA,NA,0,NA
1,22,22,0,0,1,28,0.681818128,R,0,0,0,0.181818187,0,25
1,7,7,1,0,1,22,0.857142866,R,0.142857149,0,0.142857149,0.285714298,0,NA
1,790,790,1,0,1,6,0.551898718,R,0.046835445,0.024050632,0.022784811,0.202531636,0,NA
1,252,252,1,1,0,7,0.638888836,D,0.043650795,0.015873017,0.027777778,0.103174604,0,NA
1,420,420,1,1,0,9,0.395238072,D,0.002380952,0,0.002380952,0.061904766,NA,NA
1,277,277,1,1,0,10,0.548736453,D,0.057761732,0.014440433,0.0433213,0.108303249,1,NA
1,678,678,1,1,0,26,0.445427716,D,0.054572269,0.016224189,0.038348082,0.026548669,0,NA
1,2221,2221,1,0,1,19,0.676271915,R,0.04547501,0.032868076,0.012606934,0.127420068,NA,NA
1,597,597,1,1,0,33,0.641541064,D,0.031825796,0.02680067,0.005025126,0.09547738,1,NA
0,NA,0,1,1,0,44,NA,D,NA,NA,NA,NA,0,3
1,242,242,1,1,0,21,0.276859522,D,0.024793386,0.016528925,0.008264462,-0.020661145,NA,NA
1,1058,1058,1,0,1,17,0.571833611,R,0.085066162,0.013232514,0.071833648,0.181474477,NA,NA
1,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,2899,2899,1,1,0,8,0.154191107,D,0.053466711,0.033459812,0.020006899,0.069334254,0,NA
0,NA,0,1,0,1,6,NA,R,NA,NA,NA,NA,0,NA
1,2685,2685,0,1,0,9,0.538547516,D,0.051024206,0.022346368,0.02867784,0.047672257,1,NA
1,2437,2437,0,1,0,24,0.284366041,D,0.064423472,0.036930654,0.027492819,0.066885516,0,5
